Dim = 4
L = 4
N3 = 1024
N2 = 1536
N1 = 1024
N0 = 256
Energy = -72.0
2.2 -0.5733233546874921 0.25802198212818056 0.35683992578125 0.45264723404123036
2.15 -0.5868670859375159 0.27439767856900554 0.3659229296875 0.46102027614328
2.1 -0.6003326671874964 0.28462200760416373 0.37462620182291667 0.4743027056002892
2.05 -0.6153519723958019 0.3040000808549974 0.3844600533854166 0.5062900047852883
2.0 -0.6309708864583318 0.33060529599684213 0.3947545716145833 0.534040602834466
1.95 -0.6481548067706562 0.3461015037788012 0.4062741953125 0.5395788043660315
1.9 -0.6653835885409188 0.37842946152993634 0.41748345703125 0.5800436978933321
1.85 -0.6847313114574284 0.40355019119420144 0.4306371927083333 0.5966244737549475
1.8 -0.70620220520702 0.4474657236203247 0.44542316666666665 0.6478971851272196
1.75 -0.7291479260388646 0.5066262806251369 0.461211125 0.7226454605643734
1.7 -0.7554589859348043 0.559248094873956 0.47981307161458336 0.7650191349866605
1.65 -0.7865624239557084 0.6442396946807172 0.50259866796875 0.8534912739366859
1.6 -0.8215417499975016 0.7907439155487712 0.5279762434895833 1.026779292122389
1.55 -0.8702779708309798 1.1747785355152707 0.5653260377604167 1.4373481281290388
1.5 -1.3589352843734364 14.20637235027297 0.9308396588541666 11.443339226249718
1.45 -1.4273252536443348 0.3089564840145727 0.97720326953125 0.19547212601223848
1.4 -1.4394546973936349 0.1961743329044656 0.98390866796875 0.13584957699333158
1.35 -1.4484992598924837 0.12330197358838384 0.9895719557291667 0.08408381876416783
1.3 -1.4529111645794484 0.09541622362363589 0.99149469140625 0.07173374011635575
1.25 -1.45776952707823 0.0655219240897956 0.9948523385416667 0.045451197526563195
1.2 -1.4607094432226233 0.045312228065473324 0.9966530833333334 0.02822705584498585
1.15 -1.4627512979093573 0.03201329723881821 0.9978796822916666 0.019027192963973073
1.1 -1.4642704786372178 0.02212581239842675 0.9988417669270833 0.011849246762777151
1.05 -1.465019848948612 0.01445536088070481 0.9990965039062499 0.0074516384097117385
1.0 -1.4658897145704248 0.0076897464496141765 0.99972590625 0.0018668282970490206
0.95 -1.4662391921729938 0.004653103608849381 0.9999092734375 0.00020512877279288023
0.9 -1.466431298943072 0.002831052031215671 0.9999504583333333 0.0001148505489928303
0.85 -1.4661314260297864 0.006901992880128327 0.9994594583333334 0.0068655211444089296
0.8 -1.46660039269229 0.0009901249256927258 0.9999861614583333 3.465835144803956e-5
0.75 -1.4666377374838244 0.000494632362258724 0.9999939557291667 1.6265457816189155e-5
0.7 -1.4666522979004382 0.0002809100354535404 0.9999970065104167 8.533164700132884e-6
0.65 -1.4666621229003713 0.00010322292573672867 0.9999990533854167 2.910542557051835e-6
0.6 -1.4666662291503616 1.1730964144118372e-5 0.9999999088541666 3.037985152332112e-7
0.55 -1.4666662166503615 1.4357458746840675e-5 0.9999999062499999 3.408846775225053e-7
0.5 -1.4666666666503572 9.386470386137565e-8 1.0 0.0
0.45 -1.4666666666503572 1.1588235044614277e-7 1.0 0.0
0.4 -1.4666666666503572 1.4666359978339944e-7 1.0 0.0
0.35 -1.4666666666503572 1.9156062012525643e-7 1.0 0.0
0.3 -1.4666666666503572 2.6073528850382123e-7 1.0 0.0
0.25 -1.4666666666503572 3.754588154455026e-7 1.0 0.0
0.2 -1.4666666666503572 5.866543991335977e-7 1.0 0.0
