Dim = 4
L = 7
N3 = 9604
N2 = 14406
N1 = 9604
N0 = 2401
1.4 -0.44260335138136886 0.36766873505627395
1.39 -0.4469063176454255 0.33008464738199605
1.38 -0.4512315596279328 0.340331366251718
1.37 -0.4548328397889768 0.36899496165978124
1.36 -0.4567113814382896 0.34316001709532157
1.35 -0.4631824088574205 0.37147744895073365
1.34 -0.4662470680272109 0.35255559849668416
1.33 -0.47061575607385814 0.4026824821390826
1.32 -0.47335124545328333 0.41172123401384825
1.31 -0.4772118608912953 0.3782776504394503
1.3 -0.48302689712619745 0.42002213168763153
Dim = 4
L = 7
N3 = 9604
N2 = 14406
N1 = 9604
N0 = 2401
1.3 -0.48233893474941 0.47838311283888346
1.29 -0.48502298361793694 0.38433360710887554
1.28 -0.4890470927391365 0.4820917660055563
1.27 -0.49606332847424683 0.3637895889725851
1.26 -0.5004832648896294 0.5533375775550933
1.25 -0.506083296126614 0.5224720226922301
1.24 -0.5079415980841316 0.5659342425363603
1.23 -0.5131322088018881 0.47924580273475326
1.22 -0.5195278561710399 0.47050452602121023
1.21 -0.5240148119533528 0.45728916452389307
1.2 -0.5323698608218798 0.530534789726744
1.19 -0.5380625545605997 0.5313568641332205
1.18 -0.5449466359155908 0.6012125223221415
1.17 -0.5513428790087463 0.45419859516383065
1.16 -0.558391359780647 0.4565227579327633
1.15 -0.5628451552825212 1.029972844115197
1.14 -0.5773804212827989 0.35862538850772036
1.13 -0.5791097403859503 0.5877816596494447
1.12 -0.5849480063168124 0.9396363679738389
1.11 -0.597799351797862 0.9809803462607076
1.1 -0.6076668707482994 0.44542361647245055
1.09 -0.6162560137442732 0.8808494198662765
1.08 -0.6165186773566569 0.42742162431930053
1.07 -0.6251768179925031 0.5887239315061846
1.06 -0.6354335384561989 0.8200146527311153
1.05 -0.6576840431070388 0.17211868275355902
1.04 -0.6576487453838679 0.16550238293539554
1.03 -0.6575617477439955 0.25327633385039194
1.02 -0.6599436000277662 0.1412853528208861
1.01 -0.6616038391642372 0.04902845918534128
1.0 -0.6615860830903789 0.06786633126192518
0.99 -0.6622133504095515 0.06519668331699598
0.98 -0.6631487980702485 0.035392000021772306
0.97 -0.6634723522837706 0.03130282117772694
0.96 -0.6638129514091351 0.040229153076870194
0.95 -0.6640573633902541 0.025782065622775883
0.94 -0.664230338608913 0.02324659586653521
0.93 -0.6644458557545467 0.027152766251615664
0.92 -0.6649196881160628 0.01943318175436745
0.91 -0.6651041665972511 0.016264714676164173
0.9 -0.6652026609745939 0.014089026338936913
0.89 -0.6651971591697904 0.015024873771322993
