Dim = 4
L = 6
N3 = 5184
N2 = 7776
N1 = 5184
N0 = 1296
1.0 -0.6620141213991769 0.04740896764586952
1.001 -0.6617953633744856 0.04935739137672927
1.002 -0.6620116333333332 0.05874819843119561
1.003 -0.661824261111111 0.05268597566942504
1.004 -0.661822562037037 0.06087536165415452
1.005 -0.662048887654321 0.04619699787269576
1.006 -0.6618207692386832 0.047969250650025934
1.007 -0.6621980848765432 0.054089138304933775
1.008 -0.6619878886831275 0.05077294567994299
1.009 -0.6616239427983539 0.053026993307817155
1.01 -0.6612767903292182 0.06590096277906343
1.011 -0.6614753965020577 0.053281232920430216
1.012 -0.6614448443415638 0.05928366170246229
1.013 -0.6612814984567901 0.07275031410819006
1.014 -0.6613053734567901 0.07375823442439952
1.015 -0.6611607237654321 0.07603348099208135
1.016 -0.6611232453703704 0.07886202280460855
1.017 -0.6615469894032922 0.060982902968181846
1.018 -0.6609284672839506 0.07465940613518758
1.019 -0.6602176724279836 0.12555112835120041
1.02 -0.6608173344650207 0.05962678894850952
1.021 -0.6611011031893005 0.06300207985448657
1.022 -0.6606077034979424 0.0804698721245635
1.023 -0.6602057833333332 0.09167968438996252
1.024 -0.6607890539094651 0.06287100700774989
1.025 -0.6608585774691358 0.05251660962538601
1.026 -0.6606625874485597 0.07755322616574581
1.027 -0.6604294180041153 0.06832895059367533
1.028 -0.660247226234568 0.07489551675874322
1.029 -0.6603894020576131 0.06915241358484989
1.03 -0.6604972246913581 0.06380260873394228
1.031 -0.659583311728395 0.10411751189789067
1.032 -0.6577173672839506 0.2308046518106397
1.033 -0.6576044492798353 0.26161837102699215
1.034 -0.6604165781893003 0.09035558475811498
1.035 -0.6602896424897119 0.07109148895751866
1.036 -0.6563816161522634 0.3893986233567362
1.037 -0.6602711827160495 0.07374619533862155
1.038 -0.6598325525720165 0.0812889556226124
1.039 -0.6590470620370371 0.11730158765945807
1.04 -0.6593257725308642 0.07806962685324688
1.041 -0.6564130866255145 0.23682011517041604
1.042 -0.6589911433127572 0.11684945863029393
1.043 -0.6589096687242798 0.09733309521334624
1.044 -0.6578627969135803 0.17913500451945624
1.045 -0.6588240266460905 0.123766107928349
1.046 -0.657912817798354 0.12200488640797603
1.047 -0.6590775911522634 0.10913845515148364
1.048 -0.6594047459876543 0.08168393148369295
1.049 -0.6576851558641975 0.14256566125215356
1.05 -0.6571504011316872 0.15690348022326128
1.051 -0.6539884573045267 0.4357919911138948
1.052 -0.6553233 0.265751956440799
1.053 -0.6575398059670782 0.117567693122645
1.054 -0.6568521139917696 0.15572787854876344
1.055 -0.6552011191358025 0.23086229321125334
1.056 -0.6571212582304526 0.12231666462693841
1.057 -0.6569238675925926 0.13800077430828822
1.058 -0.6570283740740741 0.21198240106461383
1.059 -0.6576550747942387 0.13427934003044567
1.06 -0.6510188533950617 0.607555863604626
1.061 -0.6548809919753087 0.24175527418828605
1.062 -0.6532953829218108 0.41598628927905845
1.063 -0.6559218026748971 0.17809607540287342
1.064 -0.6564891516460906 0.13843678917993776
1.065 -0.6564350592592593 0.12863386766412413
1.066 -0.6560238565843621 0.14968051076365424
1.067 -0.6542220498971194 0.17372568082896359
1.068 -0.6538156262345679 0.23896119288865678
1.069 -0.640812420473251 1.7504419980257886
1.07 -0.6546703474279835 0.1579047645234843
1.071 -0.6533963004115226 0.23258167733809534
1.072 -0.6496840942386831 0.5745992601169012
1.073 -0.6212350326131687 1.2157091678340348
1.074 -0.6242541130658437 1.1953050673438692
1.075 -0.6332732255144033 0.7177681384190452
1.076 -0.6241822369341564 0.6464411843337142
1.077 -0.646574628909465 0.7497141331493001
1.078 -0.6537471233539095 0.18406369539369027
1.079 -0.647847008436214 1.2489830571922402
1.08 -0.615330629526749 0.6283519689007333
1.081 -0.6169687826131688 0.7222047309229301
1.082 -0.6214454138888889 1.0599509331072936
1.083 -0.6155895987654321 0.5211320864850831
1.084 -0.6165521404320988 0.6982274482397355
1.085 -0.6158446559670782 0.4859206667754264
1.086 -0.6073979274691358 0.4773895888635402
1.087 -0.6128710774691358 1.0343291067432425
1.088 -0.6181311455761317 1.555775130508846
1.089 -0.6222257669753086 2.2162772234053945
1.09 -0.6130806195473252 1.2737143827678779
1.091 -0.6133204204732511 0.7886903458821631
1.092 -0.6164354458847736 0.8130631493751345
1.093 -0.6078867453703704 0.8818636145919033
1.094 -0.6155526891975308 1.3254674976675909
1.095 -0.6068604592592592 0.8044931767370276
1.096 -0.6077446616255144 0.7360575532609864
1.097 -0.6126307127572017 0.8288079551316637
1.098 -0.6026818051440329 1.0310888394968285
1.099 -0.6066281248971194 0.8559590929912644
1.1 -0.6042753147119342 0.6068174274321012
