Dim = 4
L = 6
N3 = 5184
N2 = 7776
N1 = 5184
N0 = 1296
1.4 -0.44288158526234567 0.3496307325982743
1.39 -0.446124273276749 0.3474720789983656
1.38 -0.4506062313528807 0.3011384228800579
1.37 -0.4557377671039095 0.3599490281922381
1.36 -0.4585648800154321 0.3656610807173849
1.35 -0.462209640946502 0.3975626635126162
1.34 -0.466180074845679 0.3681949764050443
1.33 -0.46934566718106996 0.3208005943423758
1.32 -0.4743144787808642 0.42220200410069414
1.31 -0.4756262232510288 0.42282644469373176
1.3 -0.4837562605452675 0.458864899516683
Dim = 4
L = 6
N3 = 5184
N2 = 7776
N1 = 5184
N0 = 1296
1.3 -0.4802796941872428 0.3640234981377882
1.29 -0.487468892489712 0.5267286012015391
1.28 -0.49203939236111116 0.4593002889311119
1.27 -0.49658983166152265 0.4647018637473164
1.26 -0.5001510432098766 0.5204371703459106
1.25 -0.5073421313014403 0.4268855346368296
1.24 -0.5096490163323045 0.5306939199023403
1.23 -0.517898603266461 0.4763118919190422
1.22 -0.5215015622427983 0.5682166737897433
1.21 -0.5253092348251029 0.5693205114725548
1.2 -0.5290126401748971 0.5932625581166469
1.19 -0.5352075592849794 0.6970031036572145
1.18 -0.544854690457819 0.7750538938170373
1.17 -0.5496572506430041 0.5457911245763998
1.16 -0.5544160246913581 0.6815679946624125
1.15 -0.561665981867284 0.7761881210413908
1.14 -0.5724540149176955 0.7913201317938994
1.13 -0.5784581100823045 0.6797344863243163
1.12 -0.5837608816872428 1.1842009911583338
1.11 -0.5948239153806584 1.0226254765797145
1.1 -0.6030986678240741 0.7690405683462793
1.09 -0.6108521617798355 0.7001342877167631
1.08 -0.6213964008487655 1.07471560099999
1.07 -0.6515381109825104 0.34368047526076084
1.06 -0.6350481625514403 2.057812094205289
1.05 -0.6585894365997942 0.0844478977649673
1.04 -0.6597804994855967 0.07550823511276608
1.03 -0.6602613344907408 0.06537285915489559
1.02 -0.6606634296553497 0.07765967936384616
1.01 -0.6613135339506172 0.06463430798147811
1.0 -0.6621862460133744 0.051632233830207167
0.99 -0.6626418625257202 0.05748181691732117
0.98 -0.6631857006172839 0.035372470121508286
0.97 -0.6634864539609054 0.03448004536102528
0.96 -0.6636049654063786 0.0321737919191582
0.95 -0.6642217124485597 0.026884632432023076
0.94 -0.6643892069187243 0.024122899515485498
0.93 -0.664612052340535 0.02080358314497694
0.92 -0.665152683127572 0.01595627460660952
0.91 -0.6651128087705761 0.019982360259749796
0.9 -0.6652444560185184 0.015815800120897436
0.89 -0.6654369030349795 0.01468102157381831
