Dim = 4
L = 3
N3 = 324
N2 = 486
N1 = 324
N0 = 81
1.4 -0.44558007613168726 0.35247443481262314
1.39 -0.447718353909465 0.369054921951708
1.38 -0.45171972839506175 0.379582075923654
1.37 -0.45574491152263374 0.36217467800669195
1.36 -0.46002002263374486 0.39404894194411944
1.35 -0.46208620987654325 0.39151771702099714
1.34 -0.46383540329218104 0.4018572776801088
1.33 -0.47206390329218106 0.4248914321154614
1.32 -0.47313062962962965 0.40226241099713894
1.31 -0.4778299362139918 0.42940573914511276
1.3 -0.4841845843621399 0.46860478156517227
1.29 -0.48935017489711935 0.4969499660165232
1.28 -0.4927551152263374 0.5203243458586156
1.27 -0.4999289917695473 0.556483992180214
1.26 -0.5035903209876543 0.5332536960170406
1.25 -0.506676829218107 0.5783106013317305
1.24 -0.515913403292181 0.6230855234824374
1.23 -0.5234747222222222 0.7195803117180944
1.22 -0.5343674979423868 0.8617840402254447
1.21 -0.5387317242798354 0.8271905708588211
1.2 -0.5442076913580247 0.9325621215365814
1.19 -0.5635295617283951 1.076945652066675
1.18 -0.5737750802469136 1.062423010500969
1.17 -0.5835376625514404 1.178063325477402
1.16 -0.6029608600823045 1.0550703354990765
1.15 -0.6034416008230453 1.0901249121738623
1.14 -0.6109550637860083 1.0418061436536767
1.13 -0.6225567016460906 0.7945400328498415
1.12 -0.6330356008230453 0.6075703881002232
1.11 -0.641183524691358 0.4498267095469945
1.1 -0.6421933127572017 0.41809568853092266
1.09 -0.6452891810699589 0.37974671747613603
1.08 -0.6487245864197531 0.30719150362730324
1.07 -0.6536203189300411 0.20250058449295294
1.06 -0.6558277181069959 0.1568319115045749
1.05 -0.6568435041152263 0.14579348424505856
1.04 -0.6576197736625514 0.12335414858626467
1.03 -0.6599481790123457 0.08368292570087323
1.02 -0.6610654938271605 0.06374722623917034
1.01 -0.6610101522633745 0.06638670566802903
1.0 -0.6614566131687243 0.060632766437452815
0.99 -0.6624327263374485 0.0467965502952913
