Dim = 4
L = 3
N3 = 324
N2 = 486
N1 = 324
N0 = 81
Energy = 20.0
2.2 -0.30477049135801465 0.12928741175855044 0.09043504938271604 0.4533335179046429
2.15 -0.31111361234566637 0.1341212900956112 0.09270732098765432 0.4621562207344589
2.1 -0.3180945382716037 0.14094867347120674 0.09493647736625514 0.4752446594156534
2.05 -0.3254023341563786 0.14868482680512285 0.09704813168724279 0.48417608901569414
2.0 -0.3328884345678962 0.15566287025079753 0.10000361316872429 0.49776435567537425
1.95 -0.3408140905349773 0.1632588251181598 0.10216518518518518 0.5032657199552603
1.9 -0.3492952230452532 0.1725333183294602 0.10453101234567902 0.5204025563210052
1.85 -0.3582218288065761 0.1832199745423107 0.1077681975308642 0.5425320129926194
1.8 -0.36751467901237334 0.19341525740603122 0.11066265432098765 0.5441431433441932
1.75 -0.37738539423867923 0.20629187190077664 0.11417211522633745 0.5666172550594898
1.7 -0.38840946584361136 0.21991024659232808 0.11732724691358025 0.5871748889303265
1.65 -0.3996415958847656 0.23690840154335915 0.12044859670781893 0.5968335361412597
1.6 -0.4122808510288001 0.2547435933537989 0.12444248559670781 0.6143313901925102
1.55 -0.42493952510287036 0.27367146779019547 0.12832297530864198 0.6372216060252799
1.5 -0.4396425333333457 0.3001880837358824 0.13302258436213993 0.6547056435547647
1.45 -0.45510067983539604 0.3269609831844333 0.13692883127572014 0.6720258324141579
1.4 -0.47235867242797136 0.3648644453159847 0.1422278888888889 0.7112709163072964
1.35 -0.4915818724279793 0.40749339115560773 0.14629648148148147 0.7121823106110372
1.3 -0.5139330378600774 0.49791638322529963 0.15232782304526749 0.7535129834319658
1.25 -0.54225188395059 0.6508133889420472 0.1589060864197531 0.7752447944425287
1.2 -0.585351973662474 1.040685700465572 0.16730295473251028 0.828858513539616
1.15 -0.641157165432141 1.027139445346251 0.17145492181069957 0.8543980297433124
1.1 -0.6787559028806449 0.4814798210889235 0.18368704526748972 0.8383764089315057
1.05 -0.6941130946499077 0.19919752686439574 0.1918272839506173 0.7227628701477555
1.0 -0.7018714197528549 0.111416017786278 0.20263767489711934 0.9627717834401242
0.95 -0.7033526962960199 0.07744617594654907 0.19707734979423866 1.0708752096892733
0.9 -0.7134909078195413 0.04963034306625187 0.24140235802469134 0.7273914041378248
0.85 -0.7187062666621156 0.0417460481521573 0.2643968888888889 0.6664376623467761
0.8 -0.7138164246904841 0.0212837418726894 0.2378589135802469 0.3150717111043658
0.75 -0.716807760498639 0.007760372069810364 0.2517732469135802 0.0838195725849007
0.7 -0.715554645266984 0.002303245939505253 0.24493433744855966 0.011610621117739434
0.65 -0.7143633061595054 0.000755263516807152 0.2386857489711934 3.128324446285552e-5
0.6 -0.7143921769413649 0.00025073310717183716 0.2386845061728395 9.14798045224866e-6
0.55 -0.7143994905216039 9.81534807628439e-5 0.23868362551440328 3.546357780725535e-6
0.5 -0.7144022131553432 3.281558483911854e-5 0.23868341152263375 1.135724090655821e-6
0.45 -0.7144032921676886 1.9592113718326113e-8 0.23868312757201646 0.0
0.4 -0.7144032921676886 2.479626892475649e-8 0.23868312757201646 0.0
0.35 -0.7144032921676886 3.23869634935595e-8 0.23868312757201646 0.0
0.3 -0.7144032921676886 4.4082255866233764e-8 0.23868312757201646 0.0
0.25 -0.7144032921676886 6.347844844737662e-8 0.23868312757201646 0.0
0.2 -0.7144032921676886 9.918507569902596e-8 0.23868312757201646 0.0
